origin,execution_date,origin_index,simulation_only,requested_quantity,reference_weight,action,output_candidate,budget_source,used_band,exposure_multiplier,filter_direction,return_threshold,observed_daily_return,addition_allowed,normal_requested_quantity,addition_suppressed,own_close_equity,own_close_shares,signal_state,decision_time,source_model,source_cost,node,cost,used_zero_count,waiting_zero_confirmation,exit_policy,entry_mode,exit_reasons,entry_rearmed,learning_cycle_id,learning_status,continuation_prediction,learning_fit_origin,model_selection_index,model_selection_origin,fixed_prediction_identity,negative_confirmation_count,learned_exit_requested,log_holding_days,cycle_return,cycle_drawdown,mom5,mom20,sma120,vol20
2025-05-30,2025-06-03,3160,True,22500,0.24631295063310757,调整到中文方案所定仓位,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,-0.0017650025214321907,0.0,22500.0,0.0,362600.55489999993,0.0,MODEL_VIEW_AVAILABLE,2025-05-30 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-03,2025-06-04,3161,True,0,0.24604976826564776,维持当前份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,-0.0005051780752716173,0.0,0.0,0.0,362785.2888999999,22500.0,MODEL_VIEW_AVAILABLE,2025-06-03 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-04,2025-06-05,3162,True,0,0.2690332783930489,维持当前份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.004296183977761103,0.0,0.0,0.0,363167.7888999999,22500.0,MODEL_VIEW_AVAILABLE,2025-06-04 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-05,2025-06-06,3163,True,0,0.46298702523946983,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.0025163563160544022,0.0,19700.0,1.0,363392.7888999999,22500.0,MODEL_VIEW_AVAILABLE,2025-06-05 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-06,2025-06-09,3164,True,0,0.46323200576928625,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.0005020080321285203,0.0,19700.0,1.0,363437.7888999999,22500.0,MODEL_VIEW_AVAILABLE,2025-06-06 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-09,2025-06-10,3165,True,0,0.5849955149689287,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.002257902659307476,0.0,30700.0,1.0,363640.2888999999,22500.0,MODEL_VIEW_AVAILABLE,2025-06-09 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-10,2025-06-11,3166,True,0,0.3132285971620899,维持当前份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,-0.005757196495619565,0.0,0.0,0.0,363122.7888999999,22500.0,MODEL_VIEW_AVAILABLE,2025-06-10 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-11,2025-06-12,3167,True,0,0.6739581998814502,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.008056394763343189,0.0,38700.0,1.0,363842.7888999999,22500.0,MODEL_VIEW_AVAILABLE,2025-06-11 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-12,2025-06-13,3168,True,0,0.6739068888569939,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.0004995004995007601,0.0,38700.0,1.0,363887.7888999999,22500.0,MODEL_VIEW_AVAILABLE,2025-06-12 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-13,2025-06-16,3169,True,0,0.5041716524745621,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,-0.00649026460309543,0.0,23500.0,1.0,363302.7888999999,22500.0,MODEL_VIEW_AVAILABLE,2025-06-13 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-16,2025-06-17,3170,True,0,0.6311622208224756,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.002512562814070307,0.0,35000.0,1.0,363527.7888999999,22500.0,MODEL_VIEW_AVAILABLE,2025-06-16 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-17,2025-06-18,3171,True,0,0.4604585055440673,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,-0.00025062656641616776,0.0,19400.0,1.0,363505.2888999999,22500.0,MODEL_VIEW_AVAILABLE,2025-06-17 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-18,2025-06-19,3172,True,0,0.47171397098462997,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.0007520681875157198,0.0,21400.0,1.0,363572.7888999999,22500.0,MODEL_VIEW_AVAILABLE,2025-06-18 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-19,2025-06-20,3173,True,0,0.4486769147561302,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,-0.007940573770491732,0.0,19500.0,1.0,362875.2888999999,22500.0,MODEL_VIEW_AVAILABLE,2025-06-19 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,2025-06-23,3174,True,0,0.04104860636894301,维持当前份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.0012909888974954598,0.0,0.0,0.0,362987.7888999999,22500.0,MODEL_VIEW_AVAILABLE,2025-06-20 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,2025-06-24,3175,True,0,0.3761247665340141,维持当前份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.0033522434244455113,0.0,0.0,0.0,363280.2888999999,22500.0,MODEL_VIEW_AVAILABLE,2025-06-23 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,2025-06-25,3176,True,49600,0.7791148736894428,调整到中文方案所定仓位,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.01156515034695449,1.0,49600.0,0.0,364292.7888999999,22500.0,MODEL_VIEW_AVAILABLE,2025-06-24 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,2025-06-26,3177,True,0,0.7471436805311947,维持当前份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.016514227642276502,1.0,0.0,0.0,368692.19418,72100.0,MODEL_VIEW_AVAILABLE,2025-06-25 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,2025-06-27,3178,True,0,1.0,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,-0.0037490627343164107,0.0,20100.0,1.0,367610.69418,72100.0,MODEL_VIEW_AVAILABLE,2025-06-26 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,2025-06-30,3179,True,0,1.0,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,-0.005770195684897228,0.0,20200.0,1.0,365952.39417999994,72100.0,MODEL_VIEW_AVAILABLE,2025-06-27 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,2025-07-01,3180,True,0,1.0,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.004794347716376546,0.0,20100.0,1.0,367322.29417999997,72100.0,MODEL_VIEW_AVAILABLE,2025-06-30 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,2025-07-02,3181,True,0,1.0,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.0015067805123052391,0.0,20100.0,1.0,367754.89417999994,72100.0,MODEL_VIEW_AVAILABLE,2025-07-01 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,2025-07-03,3182,True,0,1.0,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.0010030090270811698,0.0,20000.0,1.0,368043.29417999997,72100.0,MODEL_VIEW_AVAILABLE,2025-07-02 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,2025-07-04,3183,True,0,1.0,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.005761523046092121,0.0,19900.0,1.0,369701.5941799999,72100.0,MODEL_VIEW_AVAILABLE,2025-07-03 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,2025-07-07,3184,True,0,1.0,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.004234122042341415,0.0,19800.0,1.0,370927.29417999997,72100.0,MODEL_VIEW_AVAILABLE,2025-07-04 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-07,2025-07-08,3185,True,0,1.0,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,-0.004464285714285698,0.0,19900.0,1.0,369629.4941799999,72100.0,MODEL_VIEW_AVAILABLE,2025-07-07 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-08,2025-07-09,3186,True,0,1.0,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.008470353761833582,0.0,19800.0,1.0,372080.89417999994,72100.0,MODEL_VIEW_AVAILABLE,2025-07-08 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-09,2025-07-10,3187,True,0,1.0,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,-0.0007411067193676679,0.0,19800.0,1.0,371864.5941799999,72100.0,MODEL_VIEW_AVAILABLE,2025-07-09 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-10,2025-07-11,3188,True,0,1.0,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.004944375772558907,0.0,19700.0,1.0,373306.5941799999,72100.0,MODEL_VIEW_AVAILABLE,2025-07-10 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-11,2025-07-14,3189,True,0,1.0,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.0034440344403441348,0.0,19600.0,1.0,374315.9941799999,72100.0,MODEL_VIEW_AVAILABLE,2025-07-11 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-14,2025-07-15,3190,True,0,1.0,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,-0.00024515812699177353,0.0,19600.0,1.0,374243.89417999994,72100.0,MODEL_VIEW_AVAILABLE,2025-07-14 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-15,2025-07-16,3191,True,0,1.0,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.0,0.0,19600.0,1.0,374243.89417999994,72100.0,MODEL_VIEW_AVAILABLE,2025-07-15 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-16,2025-07-17,3192,True,0,1.0,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,-0.002206964198136374,0.0,19700.0,1.0,373594.9941799999,72100.0,MODEL_VIEW_AVAILABLE,2025-07-16 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-17,2025-07-18,3193,True,0,1.0,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.00811010076185803,0.0,19500.0,1.0,375974.29417999997,72100.0,MODEL_VIEW_AVAILABLE,2025-07-17 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-18,2025-07-21,3194,True,0,1.0,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.00731350560702082,0.0,19400.0,1.0,378137.29417999985,72100.0,MODEL_VIEW_AVAILABLE,2025-07-18 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-21,2025-07-22,3195,True,0,1.0,已有持仓，本次收益或资料条件不允许加仓，保留原目标和份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.006050338818973877,0.0,19200.0,1.0,379939.79417999997,72100.0,MODEL_VIEW_AVAILABLE,2025-07-21 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-22,2025-07-23,3196,True,19000,1.0,调整到中文方案所定仓位,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.010584556170315063,1.0,19000.0,0.0,383112.1941799999,72100.0,MODEL_VIEW_AVAILABLE,2025-07-22 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-23,2025-07-24,3197,True,0,1.0,维持当前份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,-0.0004760771244941564,0.0,0.0,0.0,382800.00757999986,91100.0,MODEL_VIEW_AVAILABLE,2025-07-23 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-24,2025-07-25,3198,True,0,1.0,维持当前份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.006191950464396134,0.0,0.0,0.0,385168.60757999984,91100.0,MODEL_VIEW_AVAILABLE,2025-07-24 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-25,2025-07-28,3199,True,0,1.0,维持当前份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,-0.0052071005917158075,0.0,0.0,0.0,383164.40758,91100.0,MODEL_VIEW_AVAILABLE,2025-07-25 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-28,2025-07-29,3200,True,0,1.0,维持当前份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.002617178206043347,0.0,0.0,0.0,384166.50758,91100.0,MODEL_VIEW_AVAILABLE,2025-07-28 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-29,2025-07-30,3201,True,-91100,0.0,调整到中文方案所定仓位,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,0.004983388704318914,0.0,-91100.0,0.0,386079.60757999995,91100.0,MODEL_VIEW_AVAILABLE,2025-07-29 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-30,2025-07-31,3202,True,0,0.0,维持当前份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,-0.0007083825265643551,0.0,0.0,0.0,385000.5462999999,0.0,MODEL_VIEW_AVAILABLE,2025-07-30 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-31,2025-08-01,3203,True,0,0.0,维持当前份额,ADD_GATE_EXPOSURE_115,INTENT_MIX_BAND_20,0.2,1.15,LOWER,0.01,-0.018194706994328902,0.0,0.0,0.0,385000.5462999999,0.0,MODEL_VIEW_AVAILABLE,2025-07-31 15:05:00,ADD_GATE_EXPOSURE_115,BASE,ADD_GATE_EXPOSURE_115,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,2020-06-30,1967,True,0,0.0,原目标连续两次或以上明确归零，下一开盘全部退出,CONFIRMED_RISK_EPISODE_30_10,RISK_EPISODE_30_10,,,,,,,,,207575.73908,0.0,MODEL_VIEW_AVAILABLE,2020-06-29 15:05:00,CONFIRMED_RISK_EPISODE_30_10,BASE,CONFIRMED_RISK_EPISODE_30_10,BASE,81.0,0.0,TWO_CLOSE_ZERO_EXIT,,,,,,,,,,,,,,,,,,,
2020-06-30,2020-07-01,1968,True,28600,0.5767908587043085,调整到中文方案所定仓位,CONFIRMED_RISK_EPISODE_30_10,RISK_EPISODE_30_10,,,,,,,,,207575.73908,0.0,MODEL_VIEW_AVAILABLE,2020-06-30 15:05:00,CONFIRMED_RISK_EPISODE_30_10,BASE,CONFIRMED_RISK_EPISODE_30_10,BASE,0.0,0.0,TWO_CLOSE_ZERO_EXIT,,,,,,,,,,,,,,,,,,,
2020-07-01,2020-07-02,1969,True,0,0.6135653598431193,维持当前份额,CONFIRMED_RISK_EPISODE_30_10,RISK_EPISODE_30_10,,,,,,,,,209896.97228,28600.0,MODEL_VIEW_AVAILABLE,2020-07-01 15:05:00,CONFIRMED_RISK_EPISODE_30_10,BASE,CONFIRMED_RISK_EPISODE_30_10,BASE,0.0,0.0,TWO_CLOSE_ZERO_EXIT,,,,,,,,,,,,,,,,,,,
2020-07-02,2020-07-03,1970,True,0,0.5835964060661007,维持当前份额,CONFIRMED_RISK_EPISODE_30_10,RISK_EPISODE_30_10,,,,,,,,,212699.77227999998,28600.0,MODEL_VIEW_AVAILABLE,2020-07-02 15:05:00,CONFIRMED_RISK_EPISODE_30_10,BASE,CONFIRMED_RISK_EPISODE_30_10,BASE,0.0,0.0,TWO_CLOSE_ZERO_EXIT,,,,,,,,,,,,,,,,,,,
2020-07-03,2020-07-06,1971,True,0,0.5716798086260451,维持当前份额,CONFIRMED_RISK_EPISODE_30_10,RISK_EPISODE_30_10,,,,,,,,,215187.97228,28600.0,MODEL_VIEW_AVAILABLE,2020-07-03 15:05:00,CONFIRMED_RISK_EPISODE_30_10,BASE,CONFIRMED_RISK_EPISODE_30_10,BASE,0.0,0.0,TWO_CLOSE_ZERO_EXIT,,,,,,,,,,,,,,,,,,,
2020-07-06,2020-07-07,1972,True,0,0.0,原目标首次明确归零，保持份额等待下一收盘确认,CONFIRMED_RISK_EPISODE_30_10,RISK_EPISODE_30_10,,,,,,,,,224540.17228,28600.0,MODEL_VIEW_AVAILABLE,2020-07-06 15:05:00,CONFIRMED_RISK_EPISODE_30_10,BASE,CONFIRMED_RISK_EPISODE_30_10,BASE,1.0,1.0,TWO_CLOSE_ZERO_EXIT,,,,,,,,,,,,,,,,,,,
2020-07-07,2020-07-08,1973,True,-28600,0.0,原目标连续两次或以上明确归零，下一开盘全部退出,CONFIRMED_RISK_EPISODE_30_10,RISK_EPISODE_30_10,,,,,,,,,223167.37228,28600.0,MODEL_VIEW_AVAILABLE,2020-07-07 15:05:00,CONFIRMED_RISK_EPISODE_30_10,BASE,CONFIRMED_RISK_EPISODE_30_10,BASE,2.0,0.0,TWO_CLOSE_ZERO_EXIT,,,,,,,,,,,,,,,,,,,
2020-07-08,2020-07-09,1974,True,0,0.0,原目标连续两次或以上明确归零，下一开盘全部退出,CONFIRMED_RISK_EPISODE_30_10,RISK_EPISODE_30_10,,,,,,,,,222997.31095999997,0.0,MODEL_VIEW_AVAILABLE,2020-07-08 15:05:00,CONFIRMED_RISK_EPISODE_30_10,BASE,CONFIRMED_RISK_EPISODE_30_10,BASE,3.0,0.0,TWO_CLOSE_ZERO_EXIT,,,,,,,,,,,,,,,,,,,
2020-07-09,2020-07-10,1975,True,0,0.0,原目标连续两次或以上明确归零，下一开盘全部退出,CONFIRMED_RISK_EPISODE_30_10,RISK_EPISODE_30_10,,,,,,,,,222997.31095999997,0.0,MODEL_VIEW_AVAILABLE,2020-07-09 15:05:00,CONFIRMED_RISK_EPISODE_30_10,BASE,CONFIRMED_RISK_EPISODE_30_10,BASE,4.0,0.0,TWO_CLOSE_ZERO_EXIT,,,,,,,,,,,,,,,,,,,
2020-12-11,2020-12-14,2080,True,0,0.0,原目标连续两次或以上明确归零，下一开盘全部退出,CONFIRMED_RISK_EPISODE_30_10,RISK_EPISODE_30_10,,,,,,,,,219867.15093999996,0.0,MODEL_VIEW_AVAILABLE,2020-12-11 15:05:00,CONFIRMED_RISK_EPISODE_30_10,BASE,CONFIRMED_RISK_EPISODE_30_10,BASE,48.0,0.0,TWO_CLOSE_ZERO_EXIT,,,,,,,,,,,,,,,,,,,
2020-12-14,2020-12-15,2081,True,31100,0.7082581398919966,调整到中文方案所定仓位,CONFIRMED_RISK_EPISODE_30_10,RISK_EPISODE_30_10,,,,,,,,,219867.15093999996,0.0,MODEL_VIEW_AVAILABLE,2020-12-14 15:05:00,CONFIRMED_RISK_EPISODE_30_10,BASE,CONFIRMED_RISK_EPISODE_30_10,BASE,0.0,0.0,TWO_CLOSE_ZERO_EXIT,,,,,,,,,,,,,,,,,,,
2020-12-15,2020-12-16,2082,True,0,0.7078541789964476,维持当前份额,CONFIRMED_RISK_EPISODE_30_10,RISK_EPISODE_30_10,,,,,,,,,220209.24471999996,31100.0,MODEL_VIEW_AVAILABLE,2020-12-15 15:05:00,CONFIRMED_RISK_EPISODE_30_10,BASE,CONFIRMED_RISK_EPISODE_30_10,BASE,0.0,0.0,TWO_CLOSE_ZERO_EXIT,,,,,,,,,,,,,,,,,,,
2020-12-16,2020-12-17,2083,True,0,0.7083516406054013,维持当前份额,CONFIRMED_RISK_EPISODE_30_10,RISK_EPISODE_30_10,,,,,,,,,220520.24471999996,31100.0,MODEL_VIEW_AVAILABLE,2020-12-16 15:05:00,CONFIRMED_RISK_EPISODE_30_10,BASE,CONFIRMED_RISK_EPISODE_30_10,BASE,0.0,0.0,TWO_CLOSE_ZERO_EXIT,,,,,,,,,,,,,,,,,,,
2020-12-17,2020-12-18,2084,True,0,0.6829682060789759,维持当前份额,CONFIRMED_RISK_EPISODE_30_10,RISK_EPISODE_30_10,,,,,,,,,222728.34472,31100.0,MODEL_VIEW_AVAILABLE,2020-12-17 15:05:00,CONFIRMED_RISK_EPISODE_30_10,BASE,CONFIRMED_RISK_EPISODE_30_10,BASE,0.0,0.0,TWO_CLOSE_ZERO_EXIT,,,,,,,,,,,,,,,,,,,
2020-12-18,2020-12-21,2085,True,0,0.6756363195851889,维持当前份额,CONFIRMED_RISK_EPISODE_30_10,RISK_EPISODE_30_10,,,,,,,,,221826.44471999997,31100.0,MODEL_VIEW_AVAILABLE,2020-12-18 15:05:00,CONFIRMED_RISK_EPISODE_30_10,BASE,CONFIRMED_RISK_EPISODE_30_10,BASE,0.0,0.0,TWO_CLOSE_ZERO_EXIT,,,,,,,,,,,,,,,,,,,
