date,entry_event,weak_exit_event,opening_gap_after_dividend,close_recovery_after_dividend,intraday_change,policy_intent,target
2018-08-30,0.0,1.0,0.0,-0.034,-0.034,0.0,0.0
2018-08-31,0.0,1.0,-0.014,-0.026,-0.012,0.0,0.0
2018-09-03,0.0,1.0,-0.004,-0.007,-0.003,0.0,0.0
2018-09-04,1.0,0.0,-0.001,0.04,0.041,1.0,1.0
2018-09-05,0.0,1.0,-0.013,-0.07,-0.057,0.0,0.0
2018-09-06,0.0,1.0,-0.002,-0.029,-0.027,0.0,0.0
2018-09-07,0.0,0.0,0.01,0.022,0.012,0.0,0.0
2018-09-10,0.0,1.0,-0.013,-0.048,-0.035,0.0,0.0
2018-09-11,0.0,1.0,0.001,-0.012,-0.013,0.0,0.0
2018-09-12,0.0,1.0,-0.001,-0.023,-0.022,0.0,0.0
2018-09-13,0.0,0.0,0.033,0.035,0.002,0.0,0.0
2018-09-14,0.0,0.0,0.004,0.005,0.001,0.0,0.0
2018-09-17,0.0,1.0,-0.018,-0.031,-0.013,0.0,0.0
2018-09-18,1.0,0.0,-0.011,0.063,0.074,1.0,1.0
2018-09-19,1.0,0.0,-0.005,0.045,0.05,1.0,1.0
2018-09-20,0.0,1.0,0.0,-0.002,-0.002,0.0,0.0
2018-09-21,0.0,0.0,0.01,0.106,0.096,0.0,0.0
2018-09-25,0.0,0.0,-0.037,-0.035,0.002,0.0,0.0
2018-09-26,0.0,0.0,0.001,0.038,0.037,0.0,0.0
2018-09-27,0.0,1.0,-0.012,-0.015,-0.003,0.0,0.0
2018-09-28,0.0,0.0,0.005,0.036,0.031,0.0,0.0
2018-10-08,0.0,1.0,-0.077,-0.167,-0.09,0.0,0.0
2018-10-09,0.0,1.0,0.007,0.007,0.0,0.0,0.0
2018-10-10,0.0,1.0,0.003,-0.002,-0.005,0.0,0.0
2018-10-11,0.0,1.0,-0.096,-0.172,-0.076,0.0,0.0
2018-10-12,0.0,0.0,0.004,0.059,0.055,0.0,0.0
2018-10-15,0.0,1.0,0.006,-0.047,-0.053,0.0,0.0
2018-10-16,0.0,1.0,0.004,-0.021,-0.025,0.0,0.0
2018-10-17,0.0,1.0,0.04,0.011,-0.029,0.0,0.0
2018-10-18,0.0,1.0,-0.021,-0.07,-0.049,0.0,0.0
2018-10-19,1.0,0.0,-0.016,0.079,0.095,1.0,1.0
2018-10-22,0.0,0.0,0.065,0.168,0.103,1.0,1.0
2018-10-23,0.0,1.0,-0.003,-0.113,-0.11,0.0,0.0
2018-10-24,1.0,0.0,-0.004,0.005,0.009,1.0,1.0
2018-10-25,1.0,0.0,-0.075,0.016,0.091,1.0,1.0
2018-10-26,0.0,1.0,0.007,-0.033,-0.04,0.0,0.0
2018-10-29,0.0,1.0,-0.009,-0.097,-0.088,0.0,0.0
2018-10-30,1.0,0.0,-0.01,0.037,0.047,1.0,1.0
2018-10-31,0.0,0.0,0.007,0.037,0.03,1.0,1.0
2018-11-01,0.0,1.0,0.036,0.023,-0.013,0.0,0.0
2018-11-02,0.0,0.0,0.122,0.135,0.013,0.0,0.0
2018-11-05,0.0,1.0,-0.023,-0.043,-0.02,0.0,0.0
2018-11-06,0.0,1.0,-0.012,-0.021,-0.009,0.0,0.0
2018-11-07,0.0,1.0,0.003,-0.027,-0.03,0.0,0.0
2018-11-08,0.0,1.0,0.032,-0.003,-0.035,0.0,0.0
2018-11-09,0.0,1.0,-0.018,-0.041,-0.023,0.0,0.0
2018-11-12,1.0,0.0,-0.008,0.036,0.044,1.0,1.0
2018-11-13,1.0,0.0,-0.036,0.034,0.07,1.0,1.0
2018-11-14,0.0,1.0,-0.01,-0.04,-0.03,0.0,0.0
2018-11-15,0.0,0.0,0.0,0.043,0.043,0.0,0.0
2018-11-16,0.0,0.0,0.005,0.01,0.005,0.0,0.0
2018-11-19,1.0,0.0,-0.001,0.037,0.038,1.0,1.0
2018-11-20,0.0,1.0,-0.022,-0.073,-0.051,0.0,0.0
2018-11-21,1.0,0.0,-0.03,0.003,0.033,1.0,1.0
2018-11-22,0.0,1.0,0.007,-0.009,-0.016,0.0,0.0
2018-11-23,0.0,1.0,-0.006,-0.085,-0.079,0.0,0.0
2018-11-26,0.0,1.0,0.009,0.005,-0.004,0.0,0.0
2018-11-27,0.0,1.0,0.012,-0.003,-0.015,0.0,0.0
2018-11-28,0.0,0.0,0.001,0.048,0.047,0.0,0.0
2018-11-29,0.0,1.0,0.017,-0.032,-0.049,0.0,0.0
2018-11-30,1.0,0.0,-0.002,0.033,0.035,1.0,1.0
2018-12-03,0.0,1.0,0.092,0.084,-0.008,0.0,0.0
2018-12-04,1.0,0.0,-0.005,0.005,0.01,1.0,1.0
2018-12-05,0.0,0.0,-0.036,-0.015,0.021,1.0,1.0
2018-12-06,0.0,1.0,-0.028,-0.067,-0.039,0.0,0.0
2018-12-07,0.0,1.0,0.002,-0.007,-0.009,0.0,0.0
2018-12-10,0.0,1.0,-0.022,-0.03,-0.008,0.0,0.0
2018-12-11,0.0,0.0,0.008,0.013,0.005,0.0,0.0
2018-12-12,0.0,1.0,0.017,0.011,-0.006,0.0,0.0
2018-12-13,0.0,0.0,0.006,0.055,0.049,0.0,0.0
2018-12-14,0.0,1.0,-0.011,-0.057,-0.046,0.0,0.0
2018-12-17,0.0,0.0,-0.006,-0.004,0.002,0.0,0.0
2018-12-18,0.0,1.0,-0.016,-0.04,-0.024,0.0,0.0
2018-12-19,0.0,1.0,0.003,-0.033,-0.036,0.0,0.0
2018-12-20,0.0,1.0,-0.007,-0.023,-0.016,0.0,0.0
2018-12-21,0.0,1.0,-0.008,-0.039,-0.031,0.0,0.0
2018-12-24,1.0,0.0,-0.011,0.007,0.018,1.0,1.0
2018-12-25,0.0,0.0,-0.028,-0.019,0.009,1.0,1.0
2018-12-26,0.0,1.0,-0.009,-0.017,-0.008,0.0,0.0
2018-12-27,0.0,1.0,0.038,-0.007,-0.045,0.0,0.0
2018-12-28,0.0,0.0,0.006,0.007,0.001,0.0,0.0
2019-01-02,0.0,1.0,0.011,-0.042,-0.053,0.0,0.0
2019-01-03,0.0,0.0,-0.001,0.0,0.001,0.0,0.0
2019-01-04,1.0,0.0,-0.016,0.077,0.093,1.0,1.0
2019-01-07,0.0,1.0,0.015,0.013,-0.002,0.0,0.0
2019-01-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-09,0.0,0.0,0.012,0.023,0.011,0.0,0.0
2019-01-10,1.0,0.0,-0.001,0.003,0.004,1.0,1.0
2019-01-11,1.0,0.0,-0.002,0.023,0.025,1.0,1.0
2019-01-14,0.0,1.0,-0.001,-0.027,-0.026,0.0,0.0
2019-01-15,0.0,0.0,0.004,0.059,0.055,0.0,0.0
2019-01-16,0.0,1.0,0.002,0.0,-0.002,0.0,0.0
2019-01-17,0.0,1.0,0.0,-0.017,-0.017,0.0,0.0
2019-01-18,0.0,0.0,0.009,0.054,0.045,0.0,0.0
2019-01-21,0.0,0.0,0.0,0.017,0.017,0.0,0.0
2019-01-22,0.0,1.0,-0.006,-0.04,-0.034,0.0,0.0
2019-01-23,0.0,1.0,-0.008,-0.008,0.0,0.0,0.0
2019-01-24,0.0,0.0,0.004,0.024,0.02,0.0,0.0
2019-01-25,0.0,0.0,0.003,0.024,0.021,0.0,0.0
2019-01-28,0.0,1.0,0.014,-0.004,-0.018,0.0,0.0
2019-01-29,1.0,0.0,-0.007,0.014,0.021,1.0,1.0
2019-01-30,0.0,1.0,-0.015,-0.021,-0.006,0.0,0.0
2019-01-31,0.0,0.0,0.012,0.03,0.018,0.0,0.0
2019-02-01,0.0,0.0,0.017,0.053,0.036,0.0,0.0
2019-02-11,1.0,0.0,-0.01,0.045,0.055,1.0,1.0
2019-02-12,1.0,0.0,-0.001,0.024,0.025,1.0,1.0
2019-02-13,0.0,0.0,0.005,0.069,0.064,1.0,1.0
2019-02-14,1.0,0.0,-0.004,0.004,0.008,1.0,1.0
2019-02-15,0.0,1.0,-0.016,-0.056,-0.04,0.0,0.0
2019-02-18,0.0,0.0,0.022,0.097,0.075,0.0,0.0
2019-02-19,0.0,1.0,0.007,-0.009,-0.016,0.0,0.0
2019-02-20,0.0,0.0,0.008,0.009,0.001,0.0,0.0
2019-02-21,0.0,1.0,0.001,-0.004,-0.005,0.0,0.0
2019-02-22,1.0,0.0,-0.005,0.092,0.097,1.0,1.0
2019-02-25,0.0,0.0,0.054,0.249,0.195,1.0,1.0
2019-02-26,0.0,1.0,-0.031,-0.085,-0.054,0.0,0.0
2019-02-27,0.0,1.0,-0.001,-0.02,-0.019,0.0,0.0
2019-02-28,0.0,1.0,-0.001,-0.007,-0.006,0.0,0.0
2019-03-01,0.0,0.0,0.027,0.075,0.048,0.0,0.0
2019-03-04,0.0,0.0,0.032,0.039,0.007,0.0,0.0
2019-03-05,1.0,0.0,-0.003,0.032,0.035,1.0,1.0
2019-03-06,0.0,0.0,0.0,0.026,0.026,1.0,1.0
2019-03-07,0.0,1.0,-0.005,-0.042,-0.037,0.0,0.0
2019-03-08,0.0,1.0,-0.079,-0.132,-0.053,0.0,0.0
2019-03-11,0.0,0.0,0.0,0.049,0.049,0.0,0.0
2019-03-12,0.0,1.0,0.028,0.025,-0.003,0.0,0.0
2019-03-13,0.0,1.0,0.003,-0.022,-0.025,0.0,0.0
2019-03-14,0.0,1.0,-0.008,-0.027,-0.019,0.0,0.0
2019-03-15,0.0,0.0,0.01,0.049,0.039,0.0,0.0
2019-03-18,0.0,0.0,0.001,0.115,0.114,0.0,0.0
2019-03-19,0.0,1.0,0.002,-0.028,-0.03,0.0,0.0
2019-03-20,0.0,0.0,-0.004,0.0,0.004,0.0,0.0
2019-03-21,0.0,1.0,0.004,0.002,-0.002,0.0,0.0
2019-03-22,1.0,0.0,-0.001,0.005,0.006,1.0,1.0
2019-03-25,0.0,1.0,-0.061,-0.095,-0.034,0.0,0.0
2019-03-26,0.0,1.0,0.014,-0.039,-0.053,0.0,0.0
2019-03-27,0.0,0.0,0.014,0.032,0.018,0.0,0.0
2019-03-28,0.0,0.0,-0.013,-0.01,0.003,0.0,0.0
2019-03-29,0.0,0.0,0.008,0.152,0.144,0.0,0.0
2019-04-01,0.0,0.0,0.025,0.1,0.075,0.0,0.0
2019-04-02,0.0,1.0,0.002,-0.007,-0.009,0.0,0.0
2019-04-03,1.0,0.0,-0.022,0.053,0.075,1.0,1.0
2019-04-04,0.0,0.0,0.012,0.047,0.035,1.0,1.0
2019-04-08,0.0,1.0,0.036,-0.026,-0.062,0.0,0.0
2019-04-09,0.0,0.0,0.006,0.024,0.018,0.0,0.0
2019-04-10,1.0,0.0,-0.018,0.006,0.024,1.0,1.0
2019-04-11,0.0,1.0,0.0,-0.07,-0.07,0.0,0.0
2019-04-12,0.0,1.0,-0.013,-0.014,-0.001,0.0,0.0
2019-04-15,0.0,1.0,0.062,-0.025,-0.087,0.0,0.0
2019-04-16,1.0,0.0,-0.019,0.12,0.139,1.0,1.0
2019-04-17,0.0,1.0,-0.001,-0.01,-0.009,0.0,0.0
2019-04-18,0.0,1.0,0.0,-0.007,-0.007,0.0,0.0
2019-04-19,0.0,0.0,0.003,0.06,0.057,0.0,0.0
2019-04-22,0.0,1.0,0.0,-0.103,-0.103,0.0,0.0
2019-04-23,0.0,0.0,-0.012,-0.007,0.005,0.0,0.0
2019-04-24,0.0,1.0,0.009,0.006,-0.003,0.0,0.0
2019-04-25,0.0,1.0,-0.016,-0.083,-0.067,0.0,0.0
2019-04-26,0.0,1.0,-0.014,-0.054,-0.04,0.0,0.0
2019-04-29,0.0,0.0,0.009,0.015,0.006,0.0,0.0
2019-04-30,1.0,0.0,-0.006,0.002,0.008,1.0,1.0
2019-05-06,0.0,1.0,-0.118,-0.223,-0.105,0.0,0.0
2019-05-07,0.0,0.0,0.015,0.034,0.019,0.0,0.0
2019-05-08,0.0,0.0,-0.05,-0.048,0.002,0.0,0.0
2019-05-09,0.0,1.0,-0.024,-0.052,-0.028,0.0,0.0
2019-05-10,0.0,0.0,0.028,0.113,0.085,0.0,0.0
2019-05-13,0.0,1.0,-0.035,-0.068,-0.033,0.0,0.0
2019-05-14,0.0,0.0,-0.022,-0.018,0.004,0.0,0.0
2019-05-15,0.0,0.0,0.028,0.078,0.05,0.0,0.0
2019-05-16,1.0,0.0,-0.005,0.018,0.023,1.0,1.0
2019-05-17,0.0,1.0,0.0,-0.084,-0.084,0.0,0.0
2019-05-20,0.0,1.0,-0.012,-0.04,-0.028,0.0,0.0
2019-05-21,1.0,0.0,-0.001,0.045,0.046,1.0,1.0
2019-05-22,0.0,1.0,0.003,-0.009,-0.012,0.0,0.0
2019-05-23,0.0,1.0,-0.017,-0.058,-0.041,0.0,0.0
2019-05-24,0.0,0.0,0.002,0.006,0.004,0.0,0.0
2019-05-27,0.0,0.0,0.001,0.043,0.042,0.0,0.0
2019-05-28,1.0,0.0,-0.005,0.017,0.022,1.0,1.0
2019-05-29,1.0,0.0,-0.01,0.002,0.012,1.0,1.0
2019-05-30,0.0,0.0,-0.006,-0.002,0.004,1.0,1.0
2019-05-31,0.0,1.0,-0.008,-0.018,-0.01,0.0,0.0
2019-06-03,0.0,1.0,0.013,0.008,-0.005,0.0,0.0
2019-06-04,0.0,1.0,-0.003,-0.033,-0.03,0.0,0.0
2019-06-05,0.0,1.0,0.025,-0.008,-0.033,0.0,0.0
2019-06-06,0.0,1.0,0.0,-0.031,-0.031,0.0,0.0
2019-06-10,0.0,0.0,0.012,0.046,0.034,0.0,0.0
2019-06-11,0.0,0.0,0.006,0.113,0.107,0.0,0.0
2019-06-12,0.0,1.0,-0.005,-0.028,-0.023,0.0,0.0
2019-06-13,0.0,1.0,-0.004,-0.007,-0.003,0.0,0.0
2019-06-14,0.0,1.0,0.002,-0.022,-0.024,0.0,0.0
2019-06-17,1.0,0.0,-0.006,0.003,0.009,1.0,1.0
2019-06-18,0.0,0.0,0.005,0.008,0.003,1.0,1.0
2019-06-19,0.0,1.0,0.091,0.054,-0.037,0.0,0.0
2019-06-20,1.0,0.0,-0.001,0.108,0.109,1.0,1.0
2019-06-21,0.0,1.0,0.012,0.007,-0.005,0.0,0.0
2019-06-24,0.0,0.0,0.005,0.006,0.001,0.0,0.0
2019-06-25,0.0,1.0,-0.001,-0.039,-0.038,0.0,0.0
2019-06-26,1.0,0.0,-0.022,0.001,0.023,1.0,1.0
2019-06-27,0.0,0.0,0.002,0.042,0.04,1.0,1.0
2019-06-28,0.0,1.0,0.0,-0.001,-0.001,0.0,0.0
2019-07-01,0.0,0.0,0.063,0.095,0.032,0.0,0.0
2019-07-02,0.0,0.0,0.0,0.006,0.006,0.0,0.0
2019-07-03,0.0,1.0,-0.009,-0.033,-0.024,0.0,0.0
2019-07-04,0.0,1.0,-0.007,-0.026,-0.019,0.0,0.0
2019-07-05,1.0,0.0,-0.001,0.02,0.021,1.0,1.0
2019-07-08,0.0,1.0,-0.018,-0.09,-0.072,0.0,0.0
2019-07-09,0.0,1.0,0.005,-0.009,-0.014,0.0,0.0
2019-07-10,0.0,1.0,0.013,0.001,-0.012,0.0,0.0
2019-07-11,0.0,1.0,0.015,0.001,-0.014,0.0,0.0
2019-07-12,1.0,0.0,-0.003,0.031,0.034,1.0,1.0
2019-07-15,1.0,0.0,-0.014,0.014,0.028,1.0,1.0
2019-07-16,0.0,1.0,-0.006,-0.016,-0.01,0.0,0.0
2019-07-17,0.0,0.0,-0.011,-0.006,0.005,0.0,0.0
2019-07-18,0.0,1.0,-0.013,-0.025,-0.012,0.0,0.0
2019-07-19,0.0,0.0,0.01,0.04,0.03,0.0,0.0
2019-07-22,0.0,1.0,0.0,-0.03,-0.03,0.0,0.0
2019-07-23,0.0,0.0,0.004,0.009,0.005,0.0,0.0
2019-07-24,0.0,0.0,0.013,0.031,0.018,0.0,0.0
2019-07-25,1.0,0.0,-0.001,0.035,0.036,1.0,1.0
2019-07-26,1.0,0.0,-0.017,0.005,0.022,1.0,1.0
2019-07-29,0.0,1.0,-0.002,-0.006,-0.004,0.0,0.0
2019-07-30,0.0,0.0,0.004,0.018,0.014,0.0,0.0
2019-07-31,0.0,1.0,-0.013,-0.028,-0.015,0.0,0.0
2019-08-01,0.0,1.0,-0.017,-0.036,-0.019,0.0,0.0
2019-08-02,0.0,0.0,-0.07,-0.059,0.011,0.0,0.0
2019-08-05,0.0,1.0,-0.016,-0.066,-0.05,0.0,0.0
2019-08-06,0.0,0.0,-0.059,-0.039,0.02,0.0,0.0
2019-08-07,0.0,1.0,0.009,-0.024,-0.033,0.0,0.0
2019-08-08,0.0,0.0,0.024,0.054,0.03,0.0,0.0
2019-08-09,0.0,1.0,0.013,-0.029,-0.042,0.0,0.0
2019-08-12,0.0,0.0,0.011,0.059,0.048,0.0,0.0
2019-08-13,0.0,1.0,-0.029,-0.032,-0.003,0.0,0.0
2019-08-14,0.0,1.0,0.045,0.014,-0.031,0.0,0.0
2019-08-15,1.0,0.0,-0.058,0.015,0.073,1.0,1.0
2019-08-16,1.0,0.0,-0.002,0.016,0.018,1.0,1.0
2019-08-19,0.0,0.0,0.029,0.09,0.061,1.0,1.0
2019-08-20,0.0,1.0,-0.008,-0.016,-0.008,0.0,0.0
2019-08-21,0.0,0.0,-0.002,-0.001,0.001,0.0,0.0
2019-08-22,0.0,1.0,0.01,0.008,-0.002,0.0,0.0
2019-08-23,0.0,0.0,0.003,0.027,0.024,0.0,0.0
2019-08-26,0.0,0.0,-0.054,-0.043,0.011,0.0,0.0
2019-08-27,0.0,0.0,0.015,0.04,0.025,0.0,0.0
2019-08-28,0.0,1.0,-0.001,-0.012,-0.011,0.0,0.0
2019-08-29,0.0,1.0,0.005,-0.011,-0.016,0.0,0.0
2019-08-30,0.0,1.0,0.025,0.01,-0.015,0.0,0.0
2019-09-02,1.0,0.0,-0.002,0.043,0.045,1.0,1.0
2019-09-03,0.0,1.0,0.006,0.004,-0.002,0.0,0.0
2019-09-04,0.0,0.0,0.001,0.049,0.048,0.0,0.0
2019-09-05,0.0,0.0,0.014,0.037,0.023,0.0,0.0
2019-09-06,0.0,0.0,0.013,0.027,0.014,0.0,0.0
2019-09-09,0.0,1.0,0.027,0.016,-0.011,0.0,0.0
2019-09-10,0.0,1.0,-0.003,-0.011,-0.008,0.0,0.0
2019-09-11,0.0,1.0,0.012,-0.029,-0.041,0.0,0.0
2019-09-12,0.0,0.0,0.013,0.041,0.028,0.0,0.0
2019-09-16,0.0,1.0,0.008,-0.014,-0.022,0.0,0.0
2019-09-17,0.0,1.0,-0.006,-0.073,-0.067,0.0,0.0
2019-09-18,0.0,0.0,0.015,0.017,0.002,0.0,0.0
2019-09-19,0.0,0.0,0.016,0.019,0.003,0.0,0.0
2019-09-20,0.0,1.0,0.007,0.006,-0.001,0.0,0.0
2019-09-23,0.0,1.0,-0.011,-0.035,-0.024,0.0,0.0
2019-09-24,0.0,0.0,0.002,0.003,0.001,0.0,0.0
2019-09-25,0.0,1.0,-0.007,-0.027,-0.02,0.0,0.0
2019-09-26,0.0,1.0,0.015,-0.027,-0.042,0.0,0.0
2019-09-27,0.0,0.0,0.006,0.009,0.003,0.0,0.0
2019-09-30,0.0,1.0,-0.006,-0.047,-0.041,0.0,0.0
2019-10-08,0.0,0.0,0.005,0.025,0.02,0.0,0.0
2019-10-09,1.0,0.0,-0.009,0.011,0.02,1.0,1.0
2019-10-10,1.0,0.0,-0.002,0.028,0.03,1.0,1.0
2019-10-11,0.0,0.0,0.008,0.048,0.04,1.0,1.0
2019-10-14,0.0,0.0,0.021,0.029,0.008,1.0,1.0
2019-10-15,0.0,1.0,-0.001,-0.013,-0.012,0.0,0.0
2019-10-16,0.0,1.0,0.005,-0.014,-0.019,0.0,0.0
2019-10-17,0.0,0.0,0.004,0.006,0.002,0.0,0.0
2019-10-18,0.0,1.0,0.002,-0.058,-0.06,0.0,0.0
2019-10-21,1.0,0.0,-0.009,0.009,0.018,1.0,1.0
2019-10-22,0.0,0.0,0.008,0.015,0.007,1.0,1.0
2019-10-23,0.0,1.0,0.001,-0.021,-0.022,0.0,0.0
2019-10-24,0.0,0.0,0.001,0.005,0.004,0.0,0.0
2019-10-25,1.0,0.0,-0.006,0.024,0.03,1.0,1.0
2019-10-28,0.0,0.0,0.007,0.023,0.016,1.0,1.0
2019-10-29,0.0,1.0,0.003,-0.013,-0.016,0.0,0.0
2019-10-30,0.0,1.0,-0.007,-0.026,-0.019,0.0,0.0
2019-10-31,0.0,1.0,0.009,-0.002,-0.011,0.0,0.0
2019-11-01,1.0,0.0,-0.005,0.081,0.086,1.0,1.0
2019-11-04,1.0,0.0,-0.001,0.013,0.014,1.0,1.0
2019-11-05,0.0,0.0,0.0,0.023,0.023,1.0,1.0
2019-11-06,0.0,1.0,-0.002,-0.017,-0.015,0.0,0.0
2019-11-07,0.0,0.0,0.0,0.005,0.005,0.0,0.0
2019-11-08,0.0,1.0,0.03,-0.016,-0.046,0.0,0.0
2019-11-11,0.0,1.0,-0.021,-0.067,-0.046,0.0,0.0
2019-11-12,0.0,1.0,-0.005,-0.005,0.0,0.0,0.0
2019-11-13,0.0,0.0,-0.005,-0.003,0.002,0.0,0.0
2019-11-14,0.0,0.0,0.0,0.003,0.003,0.0,0.0
2019-11-15,0.0,1.0,0.001,-0.019,-0.02,0.0,0.0
2019-11-18,1.0,0.0,-0.002,0.028,0.03,1.0,1.0
2019-11-19,1.0,0.0,-0.002,0.04,0.042,1.0,1.0
2019-11-20,0.0,1.0,-0.001,-0.041,-0.04,0.0,0.0
2019-11-21,0.0,1.0,-0.01,-0.02,-0.01,0.0,0.0
2019-11-22,0.0,1.0,0.009,-0.042,-0.051,0.0,0.0
2019-11-25,0.0,0.0,0.007,0.028,0.021,0.0,0.0
2019-11-26,0.0,1.0,0.011,0.006,-0.005,0.0,0.0
2019-11-27,0.0,1.0,-0.002,-0.006,-0.004,0.0,0.0
2019-11-28,0.0,1.0,0.0,-0.006,-0.006,0.0,0.0
2019-11-29,0.0,1.0,-0.008,-0.043,-0.035,0.0,0.0
2019-12-02,0.0,0.0,0.004,0.008,0.004,0.0,0.0
2019-12-03,1.0,0.0,-0.009,0.016,0.025,1.0,1.0
2019-12-04,1.0,0.0,-0.011,0.002,0.013,1.0,1.0
2019-12-05,0.0,0.0,0.008,0.029,0.021,1.0,1.0
2019-12-06,0.0,0.0,0.002,0.024,0.022,1.0,1.0
2019-12-09,0.0,1.0,0.0,-0.013,-0.013,0.0,0.0
2019-12-10,1.0,0.0,-0.007,0.003,0.01,1.0,1.0
2019-12-11,0.0,1.0,0.008,0.006,-0.002,0.0,0.0
2019-12-12,0.0,1.0,0.001,-0.011,-0.012,0.0,0.0
2019-12-13,0.0,0.0,0.035,0.079,0.044,0.0,0.0
2019-12-16,1.0,0.0,-0.001,0.012,0.013,1.0,1.0
2019-12-17,1.0,0.0,-0.002,0.062,0.064,1.0,1.0
2019-12-18,0.0,1.0,0.001,-0.015,-0.016,0.0,0.0
2019-12-19,0.0,1.0,0.003,-0.007,-0.01,0.0,0.0
2019-12-20,0.0,1.0,-0.001,-0.004,-0.003,0.0,0.0
2019-12-23,0.0,1.0,-0.001,-0.052,-0.051,0.0,0.0
2019-12-24,0.0,0.0,0.001,0.021,0.02,0.0,0.0
2019-12-25,0.0,0.0,0.0,0.007,0.007,0.0,0.0
2019-12-26,1.0,0.0,-0.003,0.029,0.032,1.0,1.0
2019-12-27,0.0,1.0,0.004,-0.004,-0.008,0.0,0.0
2019-12-30,1.0,0.0,-0.011,0.058,0.069,1.0,1.0
2019-12-31,1.0,0.0,-0.006,0.021,0.027,1.0,1.0
2020-01-02,0.0,0.0,0.024,0.053,0.029,1.0,1.0
2020-01-03,0.0,1.0,0.007,-0.01,-0.017,0.0,0.0
2020-01-06,0.0,1.0,-0.013,-0.016,-0.003,0.0,0.0
2020-01-07,0.0,0.0,0.011,0.032,0.021,0.0,0.0
2020-01-08,0.0,1.0,-0.02,-0.041,-0.021,0.0,0.0
2020-01-09,0.0,0.0,0.024,0.044,0.02,0.0,0.0
2020-01-10,0.0,1.0,0.007,-0.001,-0.008,0.0,0.0
2020-01-13,1.0,0.0,-0.001,0.045,0.046,1.0,1.0
2020-01-14,0.0,1.0,0.0,-0.018,-0.018,0.0,0.0
2020-01-15,0.0,1.0,0.0,-0.032,-0.032,0.0,0.0
2020-01-16,0.0,1.0,0.007,-0.006,-0.013,0.0,0.0
2020-01-17,0.0,1.0,0.006,0.005,-0.001,0.0,0.0
2020-01-20,0.0,0.0,0.005,0.03,0.025,0.0,0.0
2020-01-21,0.0,1.0,-0.018,-0.076,-0.058,0.0,0.0
2020-01-22,1.0,0.0,-0.016,0.014,0.03,1.0,1.0
2020-01-23,0.0,1.0,-0.038,-0.123,-0.085,0.0,0.0
2020-02-03,0.0,1.0,-0.266,-0.337,-0.071,0.0,0.0
2020-02-04,1.0,0.0,-0.009,0.111,0.12,1.0,1.0
2020-02-05,0.0,0.0,0.014,0.037,0.023,1.0,1.0
2020-02-06,0.0,0.0,0.016,0.09,0.074,1.0,1.0
2020-02-07,0.0,0.0,-0.027,-0.009,0.018,1.0,1.0
2020-02-10,1.0,0.0,-0.02,0.013,0.033,1.0,1.0
2020-02-11,0.0,0.0,0.008,0.042,0.034,1.0,1.0
2020-02-12,1.0,0.0,-0.004,0.028,0.032,1.0,1.0
2020-02-13,0.0,1.0,-0.001,-0.021,-0.02,0.0,0.0
2020-02-14,1.0,0.0,-0.005,0.027,0.032,1.0,1.0
2020-02-17,0.0,0.0,0.009,0.087,0.078,1.0,1.0
2020-02-18,0.0,1.0,-0.007,-0.025,-0.018,0.0,0.0
2020-02-19,1.0,0.0,-0.003,0.001,0.004,1.0,1.0
2020-02-20,0.0,0.0,0.015,0.091,0.076,1.0,1.0
2020-02-21,1.0,0.0,-0.008,0.014,0.022,1.0,1.0
2020-02-24,0.0,1.0,-0.022,-0.033,-0.011,0.0,0.0
2020-02-25,0.0,0.0,-0.061,-0.008,0.053,0.0,0.0
2020-02-26,0.0,0.0,-0.04,-0.034,0.006,0.0,0.0
2020-02-27,0.0,1.0,0.013,0.001,-0.012,0.0,0.0
2020-02-28,0.0,1.0,-0.061,-0.138,-0.077,0.0,0.0
2020-03-02,0.0,0.0,0.015,0.143,0.128,0.0,0.0
2020-03-03,0.0,1.0,0.041,-0.003,-0.044,0.0,0.0
2020-03-04,1.0,0.0,-0.008,0.029,0.037,1.0,1.0
2020-03-05,0.0,0.0,0.049,0.098,0.049,1.0,1.0
2020-03-06,0.0,1.0,-0.033,-0.079,-0.046,0.0,0.0
2020-03-09,0.0,1.0,-0.053,-0.131,-0.078,0.0,0.0
2020-03-10,0.0,0.0,0.002,0.088,0.086,0.0,0.0
2020-03-11,0.0,1.0,0.0,-0.067,-0.067,0.0,0.0
2020-03-12,0.0,1.0,-0.038,-0.063,-0.025,0.0,0.0
2020-03-13,0.0,0.0,-0.115,-0.059,0.056,0.0,0.0
2020-03-16,0.0,1.0,-0.004,-0.163,-0.159,0.0,0.0
2020-03-17,0.0,1.0,0.033,-0.033,-0.066,0.0,0.0
2020-03-18,0.0,1.0,0.013,-0.062,-0.075,0.0,0.0
2020-03-19,0.0,1.0,0.003,-0.035,-0.038,0.0,0.0
2020-03-20,0.0,0.0,0.016,0.048,0.032,0.0,0.0
2020-03-23,0.0,1.0,-0.104,-0.118,-0.014,0.0,0.0
2020-03-24,0.0,0.0,0.063,0.085,0.022,0.0,0.0
2020-03-25,0.0,0.0,0.082,0.095,0.013,0.0,0.0
2020-03-26,0.0,1.0,-0.023,-0.023,0.0,0.0,0.0
2020-03-27,0.0,1.0,0.046,0.017,-0.029,0.0,0.0
2020-03-30,0.0,0.0,-0.041,-0.034,0.007,0.0,0.0
