date,factor_status,window_start,window_observations,high_age_trading_days,low_age_trading_days,aroon_up,aroon_down,raw_entry,raw_exit
2024-02-21,AROON_TIME_FACTORS_AVAILABLE,2024-01-09,26,0.0,7.0,100.0,72.0,0,False
2024-02-22,AROON_TIME_FACTORS_AVAILABLE,2024-01-10,26,1.0,8.0,96.0,68.0,0,False
2024-02-23,AROON_TIME_FACTORS_AVAILABLE,2024-01-11,26,0.0,9.0,100.0,64.0,0,False
2024-02-26,AROON_TIME_FACTORS_AVAILABLE,2024-01-12,26,1.0,10.0,96.0,60.0,0,False
2024-02-27,AROON_TIME_FACTORS_AVAILABLE,2024-01-15,26,2.0,11.0,92.0,56.0,0,False
2024-02-28,AROON_TIME_FACTORS_AVAILABLE,2024-01-16,26,0.0,12.0,100.0,52.0,0,False
2024-02-29,AROON_TIME_FACTORS_AVAILABLE,2024-01-17,26,1.0,13.0,96.0,48.0,0,False
2024-03-01,AROON_TIME_FACTORS_AVAILABLE,2024-01-18,26,0.0,14.0,100.0,44.0,0,False
2024-03-04,AROON_TIME_FACTORS_AVAILABLE,2024-01-19,26,1.0,15.0,96.0,40.0,0,False
2024-03-05,AROON_TIME_FACTORS_AVAILABLE,2024-01-22,26,0.0,16.0,100.0,36.0,0,False
2024-03-06,AROON_TIME_FACTORS_AVAILABLE,2024-01-23,26,0.0,17.0,100.0,32.0,0,False
2024-03-07,AROON_TIME_FACTORS_AVAILABLE,2024-01-24,26,1.0,18.0,96.0,28.0,1,False
2024-03-08,AROON_TIME_FACTORS_AVAILABLE,2024-01-25,26,2.0,19.0,92.0,24.0,1,False
2024-03-11,AROON_TIME_FACTORS_AVAILABLE,2024-01-26,26,0.0,20.0,100.0,20.0,1,False
2024-03-12,AROON_TIME_FACTORS_AVAILABLE,2024-01-29,26,0.0,21.0,100.0,16.0,1,False
2024-03-13,AROON_TIME_FACTORS_AVAILABLE,2024-01-30,26,1.0,22.0,96.0,12.0,1,False
2024-03-14,AROON_TIME_FACTORS_AVAILABLE,2024-01-31,26,2.0,23.0,92.0,8.0,1,False
2024-03-15,AROON_TIME_FACTORS_AVAILABLE,2024-02-01,26,3.0,24.0,88.0,4.0,1,False
2024-03-18,AROON_TIME_FACTORS_AVAILABLE,2024-02-02,26,4.0,25.0,84.0,0.0,1,False
2024-03-19,AROON_TIME_FACTORS_AVAILABLE,2024-02-05,26,0.0,25.0,100.0,0.0,1,False
2024-03-20,AROON_TIME_FACTORS_AVAILABLE,2024-02-06,26,1.0,25.0,96.0,0.0,1,False
2024-03-21,AROON_TIME_FACTORS_AVAILABLE,2024-02-07,26,2.0,25.0,92.0,0.0,1,False
2024-03-22,AROON_TIME_FACTORS_AVAILABLE,2024-02-08,26,3.0,25.0,88.0,0.0,1,False
2024-03-25,AROON_TIME_FACTORS_AVAILABLE,2024-02-19,26,4.0,25.0,84.0,0.0,1,False
2024-03-26,AROON_TIME_FACTORS_AVAILABLE,2024-02-20,26,5.0,25.0,80.0,0.0,1,False
2024-03-27,AROON_TIME_FACTORS_AVAILABLE,2024-02-21,26,6.0,25.0,76.0,0.0,1,False
2024-03-28,AROON_TIME_FACTORS_AVAILABLE,2024-02-22,26,7.0,22.0,72.0,12.0,1,False
2024-03-29,AROON_TIME_FACTORS_AVAILABLE,2024-02-23,26,8.0,23.0,68.0,8.0,0,False
2024-04-01,AROON_TIME_FACTORS_AVAILABLE,2024-02-26,26,9.0,24.0,64.0,4.0,0,False
2024-04-02,AROON_TIME_FACTORS_AVAILABLE,2024-02-27,26,10.0,25.0,60.0,0.0,0,False
2024-04-03,AROON_TIME_FACTORS_AVAILABLE,2024-02-28,26,11.0,24.0,56.0,4.0,0,False
2024-04-08,AROON_TIME_FACTORS_AVAILABLE,2024-02-29,26,12.0,25.0,52.0,0.0,0,False
2024-04-09,AROON_TIME_FACTORS_AVAILABLE,2024-03-01,26,13.0,6.0,48.0,76.0,0,True
2024-04-10,AROON_TIME_FACTORS_AVAILABLE,2024-03-04,26,14.0,0.0,44.0,100.0,0,True
2024-04-11,AROON_TIME_FACTORS_AVAILABLE,2024-03-05,26,15.0,0.0,40.0,100.0,0,True
2024-04-12,AROON_TIME_FACTORS_AVAILABLE,2024-03-06,26,16.0,0.0,36.0,100.0,0,True
2024-04-15,AROON_TIME_FACTORS_AVAILABLE,2024-03-07,26,17.0,1.0,32.0,96.0,0,True
2024-04-16,AROON_TIME_FACTORS_AVAILABLE,2024-03-08,26,18.0,2.0,28.0,92.0,0,True
2024-04-17,AROON_TIME_FACTORS_AVAILABLE,2024-03-11,26,19.0,3.0,24.0,88.0,0,True
2024-04-18,AROON_TIME_FACTORS_AVAILABLE,2024-03-12,26,20.0,4.0,20.0,84.0,0,True
2024-04-19,AROON_TIME_FACTORS_AVAILABLE,2024-03-13,26,21.0,5.0,16.0,80.0,0,True
2024-04-22,AROON_TIME_FACTORS_AVAILABLE,2024-03-14,26,22.0,6.0,12.0,76.0,0,True
2024-04-23,AROON_TIME_FACTORS_AVAILABLE,2024-03-15,26,23.0,7.0,8.0,72.0,0,True
2024-04-24,AROON_TIME_FACTORS_AVAILABLE,2024-03-18,26,24.0,8.0,4.0,68.0,0,True
2024-04-25,AROON_TIME_FACTORS_AVAILABLE,2024-03-19,26,25.0,9.0,0.0,64.0,0,True
2024-04-26,AROON_TIME_FACTORS_AVAILABLE,2024-03-20,26,6.0,10.0,76.0,60.0,0,False
2024-04-29,AROON_TIME_FACTORS_AVAILABLE,2024-03-21,26,0.0,11.0,100.0,56.0,0,False
2024-04-30,AROON_TIME_FACTORS_AVAILABLE,2024-03-22,26,1.0,12.0,96.0,52.0,0,False
2024-05-06,AROON_TIME_FACTORS_AVAILABLE,2024-03-25,26,0.0,13.0,100.0,48.0,0,False
2024-05-07,AROON_TIME_FACTORS_AVAILABLE,2024-03-26,26,1.0,14.0,96.0,44.0,0,False
2024-05-08,AROON_TIME_FACTORS_AVAILABLE,2024-03-27,26,2.0,15.0,92.0,40.0,0,False
2024-05-09,AROON_TIME_FACTORS_AVAILABLE,2024-03-28,26,3.0,16.0,88.0,36.0,0,False
2024-05-10,AROON_TIME_FACTORS_AVAILABLE,2024-03-29,26,0.0,17.0,100.0,32.0,0,False
2024-05-13,AROON_TIME_FACTORS_AVAILABLE,2024-04-01,26,1.0,18.0,96.0,28.0,1,False
2024-05-14,AROON_TIME_FACTORS_AVAILABLE,2024-04-02,26,0.0,19.0,100.0,24.0,1,False
2024-05-15,AROON_TIME_FACTORS_AVAILABLE,2024-04-03,26,1.0,20.0,96.0,20.0,1,False
2024-05-16,AROON_TIME_FACTORS_AVAILABLE,2024-04-08,26,2.0,21.0,92.0,16.0,1,False
2024-05-17,AROON_TIME_FACTORS_AVAILABLE,2024-04-09,26,0.0,22.0,100.0,12.0,1,False
2024-05-20,AROON_TIME_FACTORS_AVAILABLE,2024-04-10,26,0.0,23.0,100.0,8.0,1,False
2024-05-21,AROON_TIME_FACTORS_AVAILABLE,2024-04-11,26,1.0,24.0,96.0,4.0,1,False
2024-05-22,AROON_TIME_FACTORS_AVAILABLE,2024-04-12,26,2.0,25.0,92.0,0.0,1,False
2024-05-23,AROON_TIME_FACTORS_AVAILABLE,2024-04-15,26,3.0,25.0,88.0,0.0,1,False
2024-05-24,AROON_TIME_FACTORS_AVAILABLE,2024-04-16,26,4.0,19.0,84.0,24.0,1,False
2024-05-27,AROON_TIME_FACTORS_AVAILABLE,2024-04-17,26,5.0,20.0,80.0,20.0,1,False
2024-05-28,AROON_TIME_FACTORS_AVAILABLE,2024-04-18,26,6.0,21.0,76.0,16.0,1,False
2024-05-29,AROON_TIME_FACTORS_AVAILABLE,2024-04-19,26,7.0,22.0,72.0,12.0,1,False
2024-05-30,AROON_TIME_FACTORS_AVAILABLE,2024-04-22,26,8.0,23.0,68.0,8.0,0,False
2024-05-31,AROON_TIME_FACTORS_AVAILABLE,2024-04-23,26,9.0,24.0,64.0,4.0,0,False
2024-06-03,AROON_TIME_FACTORS_AVAILABLE,2024-04-24,26,10.0,25.0,60.0,0.0,0,False
2024-06-04,AROON_TIME_FACTORS_AVAILABLE,2024-04-25,26,11.0,25.0,56.0,0.0,0,False
2024-06-05,AROON_TIME_FACTORS_AVAILABLE,2024-04-26,26,12.0,25.0,52.0,0.0,0,False
2024-06-06,AROON_TIME_FACTORS_AVAILABLE,2024-04-29,26,13.0,3.0,48.0,88.0,0,True
2024-06-07,AROON_TIME_FACTORS_AVAILABLE,2024-04-30,26,14.0,0.0,44.0,100.0,0,True
2024-06-11,AROON_TIME_FACTORS_AVAILABLE,2024-05-06,26,15.0,0.0,40.0,100.0,0,True
2024-06-12,AROON_TIME_FACTORS_AVAILABLE,2024-05-07,26,16.0,1.0,36.0,96.0,0,True
2024-06-13,AROON_TIME_FACTORS_AVAILABLE,2024-05-08,26,17.0,0.0,32.0,100.0,0,True
2024-06-14,AROON_TIME_FACTORS_AVAILABLE,2024-05-09,26,18.0,0.0,28.0,100.0,0,True
2024-06-17,AROON_TIME_FACTORS_AVAILABLE,2024-05-10,26,19.0,1.0,24.0,96.0,0,True
2024-06-18,AROON_TIME_FACTORS_AVAILABLE,2024-05-13,26,20.0,2.0,20.0,92.0,0,True
2024-06-19,AROON_TIME_FACTORS_AVAILABLE,2024-05-14,26,21.0,3.0,16.0,88.0,0,True
2024-06-20,AROON_TIME_FACTORS_AVAILABLE,2024-05-15,26,22.0,0.0,12.0,100.0,0,True
2024-06-21,AROON_TIME_FACTORS_AVAILABLE,2024-05-16,26,23.0,0.0,8.0,100.0,0,True
2024-06-24,AROON_TIME_FACTORS_AVAILABLE,2024-05-17,26,24.0,0.0,4.0,100.0,0,True
2024-06-25,AROON_TIME_FACTORS_AVAILABLE,2024-05-20,26,25.0,0.0,0.0,100.0,0,True
2024-06-26,AROON_TIME_FACTORS_AVAILABLE,2024-05-21,26,24.0,1.0,4.0,96.0,0,True
2024-06-27,AROON_TIME_FACTORS_AVAILABLE,2024-05-22,26,25.0,2.0,0.0,92.0,0,True
2024-06-28,AROON_TIME_FACTORS_AVAILABLE,2024-05-23,26,25.0,3.0,0.0,88.0,0,True
2024-07-01,AROON_TIME_FACTORS_AVAILABLE,2024-05-24,26,25.0,4.0,0.0,84.0,0,True
2024-07-02,AROON_TIME_FACTORS_AVAILABLE,2024-05-27,26,25.0,5.0,0.0,80.0,0,True
2024-07-03,AROON_TIME_FACTORS_AVAILABLE,2024-05-28,26,24.0,6.0,4.0,76.0,0,True
2024-07-04,AROON_TIME_FACTORS_AVAILABLE,2024-05-29,26,25.0,7.0,0.0,72.0,0,True
2024-07-05,AROON_TIME_FACTORS_AVAILABLE,2024-05-30,26,20.0,0.0,20.0,100.0,0,True
2024-07-08,AROON_TIME_FACTORS_AVAILABLE,2024-05-31,26,21.0,0.0,16.0,100.0,0,True
2024-07-09,AROON_TIME_FACTORS_AVAILABLE,2024-06-03,26,22.0,0.0,12.0,100.0,0,True
2024-07-10,AROON_TIME_FACTORS_AVAILABLE,2024-06-04,26,23.0,1.0,8.0,96.0,0,True
2024-07-11,AROON_TIME_FACTORS_AVAILABLE,2024-06-05,26,24.0,2.0,4.0,92.0,0,True
2024-07-12,AROON_TIME_FACTORS_AVAILABLE,2024-06-06,26,25.0,3.0,0.0,88.0,0,True
2024-07-15,AROON_TIME_FACTORS_AVAILABLE,2024-06-07,26,25.0,4.0,0.0,84.0,0,True
2024-07-16,AROON_TIME_FACTORS_AVAILABLE,2024-06-11,26,25.0,5.0,0.0,80.0,0,True
2024-07-17,AROON_TIME_FACTORS_AVAILABLE,2024-06-12,26,0.0,6.0,100.0,76.0,0,False
2024-07-18,AROON_TIME_FACTORS_AVAILABLE,2024-06-13,26,0.0,7.0,100.0,72.0,0,False
2024-07-19,AROON_TIME_FACTORS_AVAILABLE,2024-06-14,26,0.0,8.0,100.0,68.0,0,False
2024-07-22,AROON_TIME_FACTORS_AVAILABLE,2024-06-17,26,1.0,9.0,96.0,64.0,0,False
2024-07-23,AROON_TIME_FACTORS_AVAILABLE,2024-06-18,26,2.0,10.0,92.0,60.0,0,False
2024-07-24,AROON_TIME_FACTORS_AVAILABLE,2024-06-19,26,3.0,11.0,88.0,56.0,0,False
2024-07-25,AROON_TIME_FACTORS_AVAILABLE,2024-06-20,26,4.0,12.0,84.0,52.0,0,False
2024-07-26,AROON_TIME_FACTORS_AVAILABLE,2024-06-21,26,5.0,13.0,80.0,48.0,0,False
2024-07-29,AROON_TIME_FACTORS_AVAILABLE,2024-06-24,26,6.0,14.0,76.0,44.0,0,False
2024-07-30,AROON_TIME_FACTORS_AVAILABLE,2024-06-25,26,7.0,0.0,72.0,100.0,0,True
2024-07-31,AROON_TIME_FACTORS_AVAILABLE,2024-06-26,26,8.0,1.0,68.0,96.0,0,True
2024-08-01,AROON_TIME_FACTORS_AVAILABLE,2024-06-27,26,9.0,2.0,64.0,92.0,0,True
2024-08-02,AROON_TIME_FACTORS_AVAILABLE,2024-06-28,26,10.0,3.0,60.0,88.0,0,True
2024-08-05,AROON_TIME_FACTORS_AVAILABLE,2024-07-01,26,11.0,0.0,56.0,100.0,0,True
2024-08-06,AROON_TIME_FACTORS_AVAILABLE,2024-07-02,26,12.0,0.0,52.0,100.0,0,True
2024-08-07,AROON_TIME_FACTORS_AVAILABLE,2024-07-03,26,13.0,1.0,48.0,96.0,0,True
2024-08-08,AROON_TIME_FACTORS_AVAILABLE,2024-07-04,26,14.0,2.0,44.0,92.0,0,True
2024-08-09,AROON_TIME_FACTORS_AVAILABLE,2024-07-05,26,15.0,3.0,40.0,88.0,0,True
2024-08-12,AROON_TIME_FACTORS_AVAILABLE,2024-07-08,26,16.0,4.0,36.0,84.0,0,True
2024-08-13,AROON_TIME_FACTORS_AVAILABLE,2024-07-09,26,17.0,0.0,32.0,100.0,0,True
2024-08-14,AROON_TIME_FACTORS_AVAILABLE,2024-07-10,26,18.0,0.0,28.0,100.0,0,True
2024-08-15,AROON_TIME_FACTORS_AVAILABLE,2024-07-11,26,19.0,0.0,24.0,100.0,0,True
2024-08-16,AROON_TIME_FACTORS_AVAILABLE,2024-07-12,26,20.0,1.0,20.0,96.0,0,True
2024-08-19,AROON_TIME_FACTORS_AVAILABLE,2024-07-15,26,21.0,2.0,16.0,92.0,0,True
2024-08-20,AROON_TIME_FACTORS_AVAILABLE,2024-07-16,26,22.0,3.0,12.0,88.0,0,True
2024-08-21,AROON_TIME_FACTORS_AVAILABLE,2024-07-17,26,23.0,4.0,8.0,84.0,0,True
2024-08-22,AROON_TIME_FACTORS_AVAILABLE,2024-07-18,26,24.0,5.0,4.0,80.0,0,True
2024-08-23,AROON_TIME_FACTORS_AVAILABLE,2024-07-19,26,25.0,6.0,0.0,76.0,0,True
2024-08-26,AROON_TIME_FACTORS_AVAILABLE,2024-07-22,26,25.0,7.0,0.0,72.0,0,True
2024-08-27,AROON_TIME_FACTORS_AVAILABLE,2024-07-23,26,25.0,8.0,0.0,68.0,0,True
2024-08-28,AROON_TIME_FACTORS_AVAILABLE,2024-07-24,26,19.0,0.0,24.0,100.0,0,True
2024-08-29,AROON_TIME_FACTORS_AVAILABLE,2024-07-25,26,20.0,0.0,20.0,100.0,0,True
2024-08-30,AROON_TIME_FACTORS_AVAILABLE,2024-07-26,26,21.0,1.0,16.0,96.0,0,True
2024-09-02,AROON_TIME_FACTORS_AVAILABLE,2024-07-29,26,22.0,0.0,12.0,100.0,0,True
2024-09-03,AROON_TIME_FACTORS_AVAILABLE,2024-07-30,26,23.0,0.0,8.0,100.0,0,True
2024-09-04,AROON_TIME_FACTORS_AVAILABLE,2024-07-31,26,24.0,0.0,4.0,100.0,0,True
2024-09-05,AROON_TIME_FACTORS_AVAILABLE,2024-08-01,26,25.0,0.0,0.0,100.0,0,True
2024-09-06,AROON_TIME_FACTORS_AVAILABLE,2024-08-02,26,25.0,0.0,0.0,100.0,0,True
2024-09-09,AROON_TIME_FACTORS_AVAILABLE,2024-08-05,26,25.0,0.0,0.0,100.0,0,True
2024-09-10,AROON_TIME_FACTORS_AVAILABLE,2024-08-06,26,16.0,0.0,36.0,100.0,0,True
2024-09-11,AROON_TIME_FACTORS_AVAILABLE,2024-08-07,26,17.0,1.0,32.0,96.0,0,True
2024-09-12,AROON_TIME_FACTORS_AVAILABLE,2024-08-08,26,18.0,2.0,28.0,92.0,0,True
2024-09-13,AROON_TIME_FACTORS_AVAILABLE,2024-08-09,26,19.0,0.0,24.0,100.0,0,True
2024-09-18,AROON_TIME_FACTORS_AVAILABLE,2024-08-12,26,20.0,0.0,20.0,100.0,0,True
2024-09-19,AROON_TIME_FACTORS_AVAILABLE,2024-08-13,26,21.0,1.0,16.0,96.0,0,True
2024-09-20,AROON_TIME_FACTORS_AVAILABLE,2024-08-14,26,22.0,2.0,12.0,92.0,0,True
2024-09-23,AROON_TIME_FACTORS_AVAILABLE,2024-08-15,26,23.0,3.0,8.0,88.0,0,True
2024-09-24,AROON_TIME_FACTORS_AVAILABLE,2024-08-16,26,24.0,4.0,4.0,84.0,0,True
2024-09-25,AROON_TIME_FACTORS_AVAILABLE,2024-08-19,26,0.0,5.0,100.0,80.0,0,False
2024-09-26,AROON_TIME_FACTORS_AVAILABLE,2024-08-20,26,0.0,6.0,100.0,76.0,0,False
2024-09-27,AROON_TIME_FACTORS_AVAILABLE,2024-08-21,26,0.0,7.0,100.0,72.0,0,False
2024-09-30,AROON_TIME_FACTORS_AVAILABLE,2024-08-22,26,0.0,8.0,100.0,68.0,0,False
2024-10-08,AROON_TIME_FACTORS_AVAILABLE,2024-08-23,26,0.0,9.0,100.0,64.0,0,False
2024-10-09,AROON_TIME_FACTORS_AVAILABLE,2024-08-26,26,1.0,10.0,96.0,60.0,0,False
2024-10-10,AROON_TIME_FACTORS_AVAILABLE,2024-08-27,26,2.0,11.0,92.0,56.0,0,False
2024-10-11,AROON_TIME_FACTORS_AVAILABLE,2024-08-28,26,3.0,12.0,88.0,52.0,0,False
2024-10-14,AROON_TIME_FACTORS_AVAILABLE,2024-08-29,26,4.0,13.0,84.0,48.0,0,False
2024-10-15,AROON_TIME_FACTORS_AVAILABLE,2024-08-30,26,5.0,14.0,80.0,44.0,0,False
2024-10-16,AROON_TIME_FACTORS_AVAILABLE,2024-09-02,26,6.0,15.0,76.0,40.0,0,False
2024-10-17,AROON_TIME_FACTORS_AVAILABLE,2024-09-03,26,7.0,16.0,72.0,36.0,0,False
2024-10-18,AROON_TIME_FACTORS_AVAILABLE,2024-09-04,26,8.0,17.0,68.0,32.0,0,False
2024-10-21,AROON_TIME_FACTORS_AVAILABLE,2024-09-05,26,9.0,18.0,64.0,28.0,0,False
2024-10-22,AROON_TIME_FACTORS_AVAILABLE,2024-09-06,26,10.0,19.0,60.0,24.0,0,False
2024-10-23,AROON_TIME_FACTORS_AVAILABLE,2024-09-09,26,11.0,20.0,56.0,20.0,0,False
2024-10-24,AROON_TIME_FACTORS_AVAILABLE,2024-09-10,26,12.0,21.0,52.0,16.0,0,False
2024-10-25,AROON_TIME_FACTORS_AVAILABLE,2024-09-11,26,13.0,22.0,48.0,12.0,0,False
2024-10-28,AROON_TIME_FACTORS_AVAILABLE,2024-09-12,26,14.0,23.0,44.0,8.0,0,False
2024-10-29,AROON_TIME_FACTORS_AVAILABLE,2024-09-13,26,15.0,24.0,40.0,4.0,0,False
2024-10-30,AROON_TIME_FACTORS_AVAILABLE,2024-09-18,26,16.0,25.0,36.0,0.0,0,False
2024-10-31,AROON_TIME_FACTORS_AVAILABLE,2024-09-19,26,17.0,25.0,32.0,0.0,0,False
2024-11-01,AROON_TIME_FACTORS_AVAILABLE,2024-09-20,26,18.0,25.0,28.0,0.0,0,False
2024-11-04,AROON_TIME_FACTORS_AVAILABLE,2024-09-23,26,19.0,25.0,24.0,0.0,0,False
2024-11-05,AROON_TIME_FACTORS_AVAILABLE,2024-09-24,26,20.0,25.0,20.0,0.0,0,False
2024-11-06,AROON_TIME_FACTORS_AVAILABLE,2024-09-25,26,21.0,24.0,16.0,4.0,0,False
2024-11-07,AROON_TIME_FACTORS_AVAILABLE,2024-09-26,26,22.0,25.0,12.0,0.0,0,False
2024-11-08,AROON_TIME_FACTORS_AVAILABLE,2024-09-27,26,23.0,25.0,8.0,0.0,0,False
2024-11-11,AROON_TIME_FACTORS_AVAILABLE,2024-09-30,26,24.0,16.0,4.0,36.0,0,True
2024-11-12,AROON_TIME_FACTORS_AVAILABLE,2024-10-08,26,25.0,17.0,0.0,32.0,0,True
2024-11-13,AROON_TIME_FACTORS_AVAILABLE,2024-10-09,26,3.0,18.0,88.0,28.0,1,False
2024-11-14,AROON_TIME_FACTORS_AVAILABLE,2024-10-10,26,4.0,19.0,84.0,24.0,1,False
2024-11-15,AROON_TIME_FACTORS_AVAILABLE,2024-10-11,26,5.0,20.0,80.0,20.0,1,False
2024-11-18,AROON_TIME_FACTORS_AVAILABLE,2024-10-14,26,6.0,21.0,76.0,16.0,1,False
2024-11-19,AROON_TIME_FACTORS_AVAILABLE,2024-10-15,26,7.0,22.0,72.0,12.0,1,False
2024-11-20,AROON_TIME_FACTORS_AVAILABLE,2024-10-16,26,8.0,23.0,68.0,8.0,0,False
2024-11-21,AROON_TIME_FACTORS_AVAILABLE,2024-10-17,26,9.0,24.0,64.0,4.0,0,False
2024-11-22,AROON_TIME_FACTORS_AVAILABLE,2024-10-18,26,10.0,25.0,60.0,0.0,0,False
2024-11-25,AROON_TIME_FACTORS_AVAILABLE,2024-10-21,26,11.0,0.0,56.0,100.0,0,True
2024-11-26,AROON_TIME_FACTORS_AVAILABLE,2024-10-22,26,12.0,1.0,52.0,96.0,0,True
2024-11-27,AROON_TIME_FACTORS_AVAILABLE,2024-10-23,26,13.0,2.0,48.0,92.0,0,True
2024-11-28,AROON_TIME_FACTORS_AVAILABLE,2024-10-24,26,14.0,3.0,44.0,88.0,0,True
2024-11-29,AROON_TIME_FACTORS_AVAILABLE,2024-10-25,26,15.0,4.0,40.0,84.0,0,True
2024-12-02,AROON_TIME_FACTORS_AVAILABLE,2024-10-28,26,16.0,5.0,36.0,80.0,0,True
2024-12-03,AROON_TIME_FACTORS_AVAILABLE,2024-10-29,26,17.0,6.0,32.0,76.0,0,True
2024-12-04,AROON_TIME_FACTORS_AVAILABLE,2024-10-30,26,18.0,7.0,28.0,72.0,0,True
2024-12-05,AROON_TIME_FACTORS_AVAILABLE,2024-10-31,26,19.0,8.0,24.0,68.0,0,True
2024-12-06,AROON_TIME_FACTORS_AVAILABLE,2024-11-01,26,20.0,9.0,20.0,64.0,0,True
2024-12-09,AROON_TIME_FACTORS_AVAILABLE,2024-11-04,26,21.0,10.0,16.0,60.0,0,True
2024-12-10,AROON_TIME_FACTORS_AVAILABLE,2024-11-05,26,22.0,11.0,12.0,56.0,0,True
2024-12-11,AROON_TIME_FACTORS_AVAILABLE,2024-11-06,26,23.0,12.0,8.0,52.0,0,True
2024-12-12,AROON_TIME_FACTORS_AVAILABLE,2024-11-07,26,24.0,13.0,4.0,48.0,0,True
2024-12-13,AROON_TIME_FACTORS_AVAILABLE,2024-11-08,26,25.0,14.0,0.0,44.0,0,True
2024-12-16,AROON_TIME_FACTORS_AVAILABLE,2024-11-11,26,24.0,15.0,4.0,40.0,0,True
2024-12-17,AROON_TIME_FACTORS_AVAILABLE,2024-11-12,26,25.0,16.0,0.0,36.0,0,True
2024-12-18,AROON_TIME_FACTORS_AVAILABLE,2024-11-13,26,25.0,17.0,0.0,32.0,0,True
2024-12-19,AROON_TIME_FACTORS_AVAILABLE,2024-11-14,26,25.0,18.0,0.0,28.0,0,True
2024-12-20,AROON_TIME_FACTORS_AVAILABLE,2024-11-15,26,8.0,19.0,68.0,24.0,0,False
2024-12-23,AROON_TIME_FACTORS_AVAILABLE,2024-11-18,26,9.0,20.0,64.0,20.0,0,False
2024-12-24,AROON_TIME_FACTORS_AVAILABLE,2024-11-19,26,10.0,21.0,60.0,16.0,0,False
2024-12-25,AROON_TIME_FACTORS_AVAILABLE,2024-11-20,26,11.0,22.0,56.0,12.0,0,False
2024-12-26,AROON_TIME_FACTORS_AVAILABLE,2024-11-21,26,12.0,23.0,52.0,8.0,0,False
2024-12-27,AROON_TIME_FACTORS_AVAILABLE,2024-11-22,26,13.0,24.0,48.0,4.0,0,False
2024-12-30,AROON_TIME_FACTORS_AVAILABLE,2024-11-25,26,14.0,25.0,44.0,0.0,0,False
2024-12-31,AROON_TIME_FACTORS_AVAILABLE,2024-11-26,26,15.0,24.0,40.0,4.0,0,False
2025-01-02,AROON_TIME_FACTORS_AVAILABLE,2024-11-27,26,16.0,0.0,36.0,100.0,0,True
2025-01-03,AROON_TIME_FACTORS_AVAILABLE,2024-11-28,26,17.0,0.0,32.0,100.0,0,True
2025-01-06,AROON_TIME_FACTORS_AVAILABLE,2024-11-29,26,18.0,0.0,28.0,100.0,0,True
2025-01-07,AROON_TIME_FACTORS_AVAILABLE,2024-12-02,26,19.0,1.0,24.0,96.0,0,True
2025-01-08,AROON_TIME_FACTORS_AVAILABLE,2024-12-03,26,20.0,0.0,20.0,100.0,0,True
2025-01-09,AROON_TIME_FACTORS_AVAILABLE,2024-12-04,26,21.0,1.0,16.0,96.0,0,True
2025-01-10,AROON_TIME_FACTORS_AVAILABLE,2024-12-05,26,22.0,2.0,12.0,92.0,0,True
2025-01-13,AROON_TIME_FACTORS_AVAILABLE,2024-12-06,26,23.0,0.0,8.0,100.0,0,True
2025-01-14,AROON_TIME_FACTORS_AVAILABLE,2024-12-09,26,24.0,1.0,4.0,96.0,0,True
2025-01-15,AROON_TIME_FACTORS_AVAILABLE,2024-12-10,26,25.0,2.0,0.0,92.0,0,True
2025-01-16,AROON_TIME_FACTORS_AVAILABLE,2024-12-11,26,24.0,3.0,4.0,88.0,0,True
2025-01-17,AROON_TIME_FACTORS_AVAILABLE,2024-12-12,26,25.0,4.0,0.0,84.0,0,True
2025-01-20,AROON_TIME_FACTORS_AVAILABLE,2024-12-13,26,15.0,5.0,40.0,80.0,0,True
2025-01-21,AROON_TIME_FACTORS_AVAILABLE,2024-12-16,26,16.0,6.0,36.0,76.0,0,True
2025-01-22,AROON_TIME_FACTORS_AVAILABLE,2024-12-17,26,17.0,7.0,32.0,72.0,0,True
2025-01-23,AROON_TIME_FACTORS_AVAILABLE,2024-12-18,26,18.0,8.0,28.0,68.0,0,True
2025-01-24,AROON_TIME_FACTORS_AVAILABLE,2024-12-19,26,19.0,9.0,24.0,64.0,0,True
2025-01-27,AROON_TIME_FACTORS_AVAILABLE,2024-12-20,26,20.0,10.0,20.0,60.0,0,True
2025-02-05,AROON_TIME_FACTORS_AVAILABLE,2024-12-23,26,21.0,11.0,16.0,56.0,0,True
2025-02-06,AROON_TIME_FACTORS_AVAILABLE,2024-12-24,26,22.0,12.0,12.0,52.0,0,True
2025-02-07,AROON_TIME_FACTORS_AVAILABLE,2024-12-25,26,23.0,13.0,8.0,48.0,0,True
2025-02-10,AROON_TIME_FACTORS_AVAILABLE,2024-12-26,26,24.0,14.0,4.0,44.0,0,True
2025-02-11,AROON_TIME_FACTORS_AVAILABLE,2024-12-27,26,25.0,15.0,0.0,40.0,0,True
2025-02-12,AROON_TIME_FACTORS_AVAILABLE,2024-12-30,26,24.0,16.0,4.0,36.0,0,True
2025-02-13,AROON_TIME_FACTORS_AVAILABLE,2024-12-31,26,25.0,17.0,0.0,32.0,0,True
2025-02-14,AROON_TIME_FACTORS_AVAILABLE,2025-01-02,26,0.0,18.0,100.0,28.0,1,False
2025-02-17,AROON_TIME_FACTORS_AVAILABLE,2025-01-03,26,0.0,19.0,100.0,24.0,1,False
2025-02-18,AROON_TIME_FACTORS_AVAILABLE,2025-01-06,26,0.0,20.0,100.0,20.0,1,False
