fit_index,fit_origin,deleted_cycle_id,training_cycles,training_rows,latest_exit_index,status,failure
2596,2023-02-01,19,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26]",857,2504,FIT_COMPLETE,
2596,2023-02-01,20,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26]",843,2504,FIT_COMPLETE,
2596,2023-02-01,21,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2596,2023-02-01,22,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26]",852,2504,FIT_COMPLETE,
2596,2023-02-01,23,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26]",851,2504,FIT_COMPLETE,
2596,2023-02-01,24,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26]",831,2504,FIT_COMPLETE,
2596,2023-02-01,25,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26]",828,2504,FIT_COMPLETE,
2596,2023-02-01,26,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",865,2479,FIT_COMPLETE,
2616,2023-03-01,6,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2616,2023-03-01,8,"[6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",884,2504,FIT_COMPLETE,
2616,2023-03-01,9,"[6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2616,2023-03-01,10,"[6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2616,2023-03-01,11,"[6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2616,2023-03-01,12,"[6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2616,2023-03-01,13,"[6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2616,2023-03-01,14,"[6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2616,2023-03-01,15,"[6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",829,2504,FIT_COMPLETE,
2616,2023-03-01,16,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",878,2504,FIT_COMPLETE,
2616,2023-03-01,17,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26]",842,2504,FIT_COMPLETE,
2616,2023-03-01,18,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26]",847,2504,FIT_COMPLETE,
2616,2023-03-01,19,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26]",857,2504,FIT_COMPLETE,
2616,2023-03-01,20,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26]",843,2504,FIT_COMPLETE,
2616,2023-03-01,21,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2616,2023-03-01,22,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26]",852,2504,FIT_COMPLETE,
2616,2023-03-01,23,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26]",851,2504,FIT_COMPLETE,
2616,2023-03-01,24,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26]",831,2504,FIT_COMPLETE,
2616,2023-03-01,25,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26]",828,2504,FIT_COMPLETE,
2616,2023-03-01,26,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",865,2479,FIT_COMPLETE,
2639,2023-04-03,6,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2639,2023-04-03,8,"[6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",884,2504,FIT_COMPLETE,
2639,2023-04-03,9,"[6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2639,2023-04-03,10,"[6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2639,2023-04-03,11,"[6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2639,2023-04-03,12,"[6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2639,2023-04-03,13,"[6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2639,2023-04-03,14,"[6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2639,2023-04-03,15,"[6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",829,2504,FIT_COMPLETE,
2639,2023-04-03,16,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",878,2504,FIT_COMPLETE,
2639,2023-04-03,17,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26]",842,2504,FIT_COMPLETE,
2639,2023-04-03,18,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26]",847,2504,FIT_COMPLETE,
2639,2023-04-03,19,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26]",857,2504,FIT_COMPLETE,
2639,2023-04-03,20,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26]",843,2504,FIT_COMPLETE,
2639,2023-04-03,21,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2639,2023-04-03,22,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26]",852,2504,FIT_COMPLETE,
2639,2023-04-03,23,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26]",851,2504,FIT_COMPLETE,
2639,2023-04-03,24,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26]",831,2504,FIT_COMPLETE,
2639,2023-04-03,25,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26]",828,2504,FIT_COMPLETE,
2639,2023-04-03,26,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",865,2479,FIT_COMPLETE,
2658,2023-05-04,6,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2658,2023-05-04,8,"[6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",884,2504,FIT_COMPLETE,
2658,2023-05-04,9,"[6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2658,2023-05-04,10,"[6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2658,2023-05-04,11,"[6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2658,2023-05-04,12,"[6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2658,2023-05-04,13,"[6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2658,2023-05-04,14,"[6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2658,2023-05-04,15,"[6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",829,2504,FIT_COMPLETE,
2658,2023-05-04,16,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",878,2504,FIT_COMPLETE,
2658,2023-05-04,17,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26]",842,2504,FIT_COMPLETE,
2658,2023-05-04,18,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26]",847,2504,FIT_COMPLETE,
2658,2023-05-04,19,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26]",857,2504,FIT_COMPLETE,
2658,2023-05-04,20,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26]",843,2504,FIT_COMPLETE,
2658,2023-05-04,21,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2658,2023-05-04,22,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26]",852,2504,FIT_COMPLETE,
2658,2023-05-04,23,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26]",851,2504,FIT_COMPLETE,
2658,2023-05-04,24,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26]",831,2504,FIT_COMPLETE,
2658,2023-05-04,25,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26]",828,2504,FIT_COMPLETE,
2658,2023-05-04,26,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",865,2479,FIT_COMPLETE,
2678,2023-06-01,6,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2678,2023-06-01,8,"[6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",884,2504,FIT_COMPLETE,
2678,2023-06-01,9,"[6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2678,2023-06-01,10,"[6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2678,2023-06-01,11,"[6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2678,2023-06-01,12,"[6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2678,2023-06-01,13,"[6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2678,2023-06-01,14,"[6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2678,2023-06-01,15,"[6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",829,2504,FIT_COMPLETE,
2678,2023-06-01,16,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",878,2504,FIT_COMPLETE,
2678,2023-06-01,17,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26]",842,2504,FIT_COMPLETE,
2678,2023-06-01,18,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26]",847,2504,FIT_COMPLETE,
2678,2023-06-01,19,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26]",857,2504,FIT_COMPLETE,
2678,2023-06-01,20,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26]",843,2504,FIT_COMPLETE,
2678,2023-06-01,21,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2678,2023-06-01,22,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26]",852,2504,FIT_COMPLETE,
2678,2023-06-01,23,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26]",851,2504,FIT_COMPLETE,
2678,2023-06-01,24,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26]",831,2504,FIT_COMPLETE,
2678,2023-06-01,25,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26]",828,2504,FIT_COMPLETE,
2678,2023-06-01,26,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",865,2479,FIT_COMPLETE,
2698,2023-07-03,6,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2698,2023-07-03,8,"[6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",884,2504,FIT_COMPLETE,
2698,2023-07-03,9,"[6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2698,2023-07-03,10,"[6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2698,2023-07-03,11,"[6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2698,2023-07-03,12,"[6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2698,2023-07-03,13,"[6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2698,2023-07-03,14,"[6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2698,2023-07-03,15,"[6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",829,2504,FIT_COMPLETE,
2698,2023-07-03,16,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",878,2504,FIT_COMPLETE,
2698,2023-07-03,17,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26]",842,2504,FIT_COMPLETE,
2698,2023-07-03,18,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26]",847,2504,FIT_COMPLETE,
2698,2023-07-03,19,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26]",857,2504,FIT_COMPLETE,
2698,2023-07-03,20,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26]",843,2504,FIT_COMPLETE,
2698,2023-07-03,21,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2698,2023-07-03,22,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26]",852,2504,FIT_COMPLETE,
2698,2023-07-03,23,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26]",851,2504,FIT_COMPLETE,
2698,2023-07-03,24,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26]",831,2504,FIT_COMPLETE,
2698,2023-07-03,25,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26]",828,2504,FIT_COMPLETE,
2698,2023-07-03,26,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",865,2479,FIT_COMPLETE,
2719,2023-08-01,6,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2719,2023-08-01,8,"[6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",884,2504,FIT_COMPLETE,
2719,2023-08-01,9,"[6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2719,2023-08-01,10,"[6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2719,2023-08-01,11,"[6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2719,2023-08-01,12,"[6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2719,2023-08-01,13,"[6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2719,2023-08-01,14,"[6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2719,2023-08-01,15,"[6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",829,2504,FIT_COMPLETE,
2719,2023-08-01,16,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",878,2504,FIT_COMPLETE,
2719,2023-08-01,17,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26]",842,2504,FIT_COMPLETE,
2719,2023-08-01,18,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26]",847,2504,FIT_COMPLETE,
2719,2023-08-01,19,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26]",857,2504,FIT_COMPLETE,
2719,2023-08-01,20,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26]",843,2504,FIT_COMPLETE,
2719,2023-08-01,21,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2719,2023-08-01,22,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26]",852,2504,FIT_COMPLETE,
2719,2023-08-01,23,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26]",851,2504,FIT_COMPLETE,
2719,2023-08-01,24,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26]",831,2504,FIT_COMPLETE,
2719,2023-08-01,25,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26]",828,2504,FIT_COMPLETE,
2719,2023-08-01,26,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",865,2479,FIT_COMPLETE,
2742,2023-09-01,6,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2742,2023-09-01,8,"[6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",884,2504,FIT_COMPLETE,
2742,2023-09-01,9,"[6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2742,2023-09-01,10,"[6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2742,2023-09-01,11,"[6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2742,2023-09-01,12,"[6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2742,2023-09-01,13,"[6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2742,2023-09-01,14,"[6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2742,2023-09-01,15,"[6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",829,2504,FIT_COMPLETE,
2742,2023-09-01,16,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",878,2504,FIT_COMPLETE,
2742,2023-09-01,17,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26]",842,2504,FIT_COMPLETE,
2742,2023-09-01,18,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26]",847,2504,FIT_COMPLETE,
2742,2023-09-01,19,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26]",857,2504,FIT_COMPLETE,
2742,2023-09-01,20,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26]",843,2504,FIT_COMPLETE,
2742,2023-09-01,21,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2742,2023-09-01,22,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26]",852,2504,FIT_COMPLETE,
2742,2023-09-01,23,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26]",851,2504,FIT_COMPLETE,
2742,2023-09-01,24,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26]",831,2504,FIT_COMPLETE,
2742,2023-09-01,25,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26]",828,2504,FIT_COMPLETE,
2742,2023-09-01,26,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",865,2479,FIT_COMPLETE,
2762,2023-10-09,6,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2762,2023-10-09,8,"[6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",884,2504,FIT_COMPLETE,
2762,2023-10-09,9,"[6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2762,2023-10-09,10,"[6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2762,2023-10-09,11,"[6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2762,2023-10-09,12,"[6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2762,2023-10-09,13,"[6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2762,2023-10-09,14,"[6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",826,2504,FIT_COMPLETE,
2762,2023-10-09,15,"[6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",829,2504,FIT_COMPLETE,
2762,2023-10-09,16,"[6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",878,2504,FIT_COMPLETE,
